query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
106,What is the maximum BILL_AMT5 among married clients?,1.0368546195518356,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
107,What is the default rate for clients with MARRIAGE status 1?,0.18273699254356746,"""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero"""
108,How many clients with LIMIT_BAL greater than 100000 defaulted?,0.5370197253372814,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
109,What is the default rate for clients with MARRIAGE status 2?,0.8617224173568258,"""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero"""
110,How many clients with EDUCATION level 1 have a PAY_3 of 0?,0.9189598761607718,"""The result is [DP]0[/DP].""","""The result is 1.11.""","""The result is 0.""","""The result is 0.""","""The result is 2.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]513.7382[/DP].""","""The result is [DP]0.0011[/DP].""","""The result is [DP]51.0[/DP].""","""The result is [DP]444.8686[/DP].""","""The result is [DP]0.0001[/DP]."""
111,How many clients with EDUCATION level 3 have a PAY_3 of 0?,0.7715746304029494,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is 8.0.""","""The result is [DP]0.0004[/DP].""","""The result is [DP]887.7799[/DP].""","""The result is [DP]0.007[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP]."""
112,What is the mean PAY_AMT3 for clients with AGE > 60?,0.7715746304029494,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
113,What is the average BILL_AMT2 for male clients?,1.350541224549904,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
114,What is the maximum BILL_AMT2 among married clients?,0.4216476246561033,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
115,How many clients with EDUCATION level 1 have a PAY_3 of 2?,0.7715746304029494,"""The result is [DP]0[/DP].""","""The result is 1.24.""","""The result is 0.""","""The result is 5.58.""","""The result is 3.0.""","""The result is [DP]0.0005[/DP].""","""The result is [DP]791.6506[/DP].""","""The result is [DP]0.0007[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0131[/DP]."""
116,What is the total PAY_AMT1 for clients aged under 40?,0.45188719028566016,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
117,What is the default rate for clients with MARRIAGE status 3?,0.5370197253372814,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
118,How many clients with EDUCATION level 3 have a PAY_3 of -1?,1.350541224549904,"""The result is [DP]0[/DP].""","""The result is 0.96.""","""The result is 7.0.""","""The result is 0.""","""The result is 2.0.""","""The result is [DP]0.0828[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0005[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0391[/DP]."""
119,What is the default rate for clients with MARRIAGE status 3?,0.794007125837763,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
120,How many clients have a PAY_0 value of 1?,1.1038400552956573,"""The result is [DP]0[/DP].""","""The result is 0.29.""","""The result is 3.0.""","""The result is 0.""","""The result is 2.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0271[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.011[/DP]."""
121,How many clients with EDUCATION level 1 have a PAY_3 of 0?,0.21977188989255456,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is 48.0.""","""The result is [DP]4.3553[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0079[/DP].""","""The result is [DP]8.5114[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP]."""
122,What is the maximum BILL_AMT6 among married clients?,0.1,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
123,What is the default rate for clients with MARRIAGE status 3?,0.5226303807974494,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
124,What is the average BILL_AMT5 for male clients?,0.23211822891717815,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
125,What is the default rate for clients with MARRIAGE status 1?,0.25312319302722175,"""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero"""
126,What is the mean PAY_AMT3 for clients with AGE > 60?,0.8617224173568258,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
127,What is the average BILL_AMT6 for male clients?,0.8617224173568258,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
128,How many clients with EDUCATION level 1 have a PAY_3 of 1?,0.5370197253372814,"""The result is [DP]0[/DP].""","""The result is 0.55.""","""The result is 1.0.""","""The result is 13.12.""","""The result is 3.0.""","""The result is [DP]0.0032[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0015[/DP].""","""The result is [DP]442.5878[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0006[/DP]."""
129,What is the total PAY_AMT1 for clients aged under 30?,0.9181457884751146,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
130,What is the maximum BILL_AMT5 among married clients?,0.25312319302722175,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
131,How many clients with LIMIT_BAL greater than 150000 defaulted?,0.4216476246561033,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
132,What is the mean PAY_AMT3 for clients with AGE > 40?,0.794007125837763,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
133,How many clients with LIMIT_BAL greater than 100000 defaulted?,0.25312319302722175,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
134,What is the default rate for clients with MARRIAGE status 2?,0.8993786248373329,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
135,How many clients with EDUCATION level 3 have a PAY_3 of 0?,0.9189598761607718,"""The result is [DP]0[/DP].""","""The result is 0.4.""","""The result is 0.""","""The result is 7.06.""","""The result is 2.0.""","""The result is [DP]0.0037[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0007[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0019[/DP]."""
136,How many clients with EDUCATION level 2 have a PAY_3 of 0?,1.350541224549904,"""The result is [DP]0[/DP].""","""The result is 0.25.""","""The result is 0.""","""The result is 5.32.""","""The result is 2.0.""","""The result is [DP]0.0002[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0007[/DP].""","""The result is [DP]17.2112[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0004[/DP]."""
137,What is the default rate for clients with MARRIAGE status 3?,1.1038400552956573,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
138,How many female clients have PAY_1 of 2 and defaulted?,0.9189598761607718,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is 3.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.005[/DP].""","""The result is [DP]997.7068[/DP].""","""The result is [DP]429.6651[/DP].""","""The result is [DP]0.0063[/DP]."""
139,What is the maximum BILL_AMT2 among married clients?,0.18273699254356746,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
140,What is the total PAY_AMT4 for clients aged under 40?,0.7715746304029494,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
141,What is the maximum BILL_AMT4 among married clients?,0.4216476246561033,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
142,What is the default rate for clients with MARRIAGE status 1?,0.25312319302722175,"""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero"""
143,What is the default rate for clients with MARRIAGE status 3?,0.1,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
144,How many clients with EDUCATION level 2 have a PAY_3 of 0?,0.1,"""The result is [DP]0[/DP].""","""The result is 3.58.""","""The result is 0.""","""The result is 2.86.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0007[/DP].""","""The result is [DP]0.4691[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0385[/DP]."""
145,How many female clients have PAY_1 of 0 and defaulted?,0.45188719028566016,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 9.12.""","""The result is 0.""","""The result is [DP]2.2527[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0052[/DP].""","""The result is [DP]133.1598[/DP].""","""The result is [DP]669.3214[/DP].""","""The result is [DP]0.0002[/DP]."""
146,What is the average BILL_AMT1 for male clients?,0.794007125837763,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
147,How many clients with EDUCATION level 2 have a PAY_3 of -1?,0.8617224173568258,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]968.9663[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0059[/DP].""","""The result is [DP]0.0727[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0003[/DP]."""
148,How many clients with EDUCATION level 3 have a PAY_3 of 2?,0.21977188989255456,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 3.37.""","""The result is 0.""","""The result is [DP]0.0039[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.003[/DP].""","""The result is [DP]0.0002[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0003[/DP]."""
149,What is the maximum BILL_AMT1 among married clients?,0.1,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
150,What is the average AGE of clients with LIMIT_BAL less than 50000?,0.45188719028566016,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
151,What is the default rate for clients with MARRIAGE status 3?,0.8617224173568258,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
152,How many clients have a PAY_4 value of -1?,0.7715746304029494,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 4.47.""","""The result is 0.""","""The result is [DP]4.743[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0004[/DP].""","""The result is [DP]0.0014[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0002[/DP]."""
153,How many clients with LIMIT_BAL greater than 50000 defaulted?,0.1,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
154,How many female clients have PAY_1 of 1 and defaulted?,0.7715746304029494,"""The result is [DP]0[/DP].""","""The result is 0.28.""","""The result is 0.""","""The result is 8.52.""","""The result is 10.0.""","""The result is [DP]0.1633[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0014[/DP].""","""The result is [DP]0.0001[/DP].""","""The result is [DP]289.7107[/DP].""","""The result is [DP]0.0037[/DP]."""
155,What is the average BILL_AMT1 for male clients?,0.9189598761607718,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
156,What is the average AGE of clients with LIMIT_BAL less than 50000?,0.45188719028566016,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
157,How many clients have a PAY_6 value of 2?,1.1038400552956573,"""The result is [DP]0[/DP].""","""The result is 0.34.""","""The result is 0.""","""The result is 3.4.""","""The result is 1.0.""","""The result is [DP]0.0038[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0031[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0025[/DP]."""
158,How many clients have a PAY_2 value of 0?,0.9181457884751146,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.3498[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0038[/DP].""","""The result is [DP]3.1299[/DP].""","""The result is [DP]998.5447[/DP].""","""The result is [DP]0.0094[/DP]."""
159,How many female clients have PAY_1 of 2 and defaulted?,0.9181457884751146,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 2.0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0025[/DP].""","""The result is [DP]655.6678[/DP].""","""The result is [DP]0.0174[/DP].""","""The result is [DP]0.1628[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0004[/DP]."""
160,What is the average BILL_AMT1 for male clients?,0.21977188989255456,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
161,What is the average AGE of clients with LIMIT_BAL less than 80000?,0.25312319302722175,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
162,What is the total PAY_AMT3 for clients aged under 40?,0.7715746304029494,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
