query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
107,What is the default rate for clients with MARRIAGE status 1?,0.8993786248373329,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
108,How many clients with LIMIT_BAL greater than 100000 defaulted?,0.23211822891717815,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
109,What is the default rate for clients with MARRIAGE status 2?,0.45188719028566016,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
110,How many clients with EDUCATION level 1 have a PAY_3 of 0?,0.918142078633442,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 2.0.""","""The result is 2.02.""","""The result is 0.""","""The result is [DP]0.001[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0004[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0036[/DP]."""
111,How many clients with EDUCATION level 3 have a PAY_3 of 0?,1.1038400552956573,"""The result is [DP]0[/DP].""","""The result is 0.03.""","""The result is 5.0.""","""The result is 2.78.""","""The result is 0.""","""The result is [DP]0.8712[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0039[/DP].""","""The result is [DP]0.464[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0004[/DP]."""
112,What is the mean PAY_AMT3 for clients with AGE > 60?,0.9189598761607718,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
113,What is the average BILL_AMT2 for male clients?,0.18273699254356746,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
114,What is the maximum BILL_AMT2 among married clients?,0.1,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
115,How many clients with EDUCATION level 1 have a PAY_3 of 2?,1.1038400552956573,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.63.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0022[/DP].""","""The result is [DP]299.9494[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0065[/DP]."""
116,What is the total PAY_AMT1 for clients aged under 40?,1.350541224549904,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
117,What is the default rate for clients with MARRIAGE status 3?,0.18273699254356746,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
118,How many clients with EDUCATION level 3 have a PAY_3 of -1?,0.8993786248373329,"""The result is [DP]0[/DP].""","""The result is 1.12.""","""The result is 0.""","""The result is 1.46.""","""The result is 7.0.""","""The result is [DP]0.0048[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0051[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0004[/DP]."""
119,What is the default rate for clients with MARRIAGE status 3?,0.4216476246561033,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
120,How many clients have a PAY_0 value of 1?,0.1,"""The result is [DP]0[/DP].""","""The result is 5.08.""","""The result is 1.0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0093[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0034[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0171[/DP]."""
121,How many clients with EDUCATION level 1 have a PAY_3 of 0?,0.9189598761607718,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is 3.0.""","""The result is [DP]0.0003[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0306[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0007[/DP]."""
122,What is the maximum BILL_AMT6 among married clients?,0.21977188989255456,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
123,What is the default rate for clients with MARRIAGE status 3?,0.25312319302722175,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
124,What is the average BILL_AMT5 for male clients?,0.21977188989255456,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
125,What is the default rate for clients with MARRIAGE status 1?,1.350541224549904,"""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero"""
126,What is the mean PAY_AMT3 for clients with AGE > 60?,0.23211822891717815,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
127,What is the average BILL_AMT6 for male clients?,0.23211822891717815,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
128,How many clients with EDUCATION level 1 have a PAY_3 of 1?,0.1,"""The result is [DP]0[/DP].""","""The result is 6.17.""","""The result is 0.""","""The result is 0.14.""","""The result is 2.0.""","""The result is [DP]0.0001[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0001[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0006[/DP]."""
129,What is the total PAY_AMT1 for clients aged under 30?,1.0368546195518356,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
130,What is the maximum BILL_AMT5 among married clients?,0.9189598761607718,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
131,How many clients with LIMIT_BAL greater than 150000 defaulted?,0.25312319302722175,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
132,What is the mean PAY_AMT3 for clients with AGE > 40?,0.25312319302722175,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
133,How many clients with LIMIT_BAL greater than 100000 defaulted?,0.9145856197269706,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
134,What is the default rate for clients with MARRIAGE status 2?,0.9189598761607718,"""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero"""
135,How many clients with EDUCATION level 3 have a PAY_3 of 0?,0.7715746304029494,"""The result is [DP]0[/DP].""","""The result is 1.01.""","""The result is 0.""","""The result is 0.""","""The result is 11.0.""","""The result is [DP]109.0068[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0062[/DP].""","""The result is [DP]0.0638[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.031[/DP]."""
136,How many clients with EDUCATION level 2 have a PAY_3 of 0?,0.5226303807974494,"""The result is [DP]0[/DP].""","""The result is 0.09.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0004[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0056[/DP].""","""The result is [DP]0.0357[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0[/DP]."""
137,What is the default rate for clients with MARRIAGE status 3?,0.5226303807974494,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
138,How many female clients have PAY_1 of 2 and defaulted?,0.9145856197269706,"""The result is [DP]0[/DP].""","""The result is 2.91.""","""The result is 0.""","""The result is 1.93.""","""The result is 0.""","""The result is [DP]0.0001[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0051[/DP].""","""The result is [DP]0.0005[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0056[/DP]."""
139,What is the maximum BILL_AMT2 among married clients?,0.1,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
140,What is the total PAY_AMT4 for clients aged under 40?,0.7715746304029494,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
141,What is the maximum BILL_AMT4 among married clients?,0.5226303807974494,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
142,What is the default rate for clients with MARRIAGE status 1?,0.5226303807974494,"""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero"""
143,What is the default rate for clients with MARRIAGE status 3?,0.18273699254356746,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
144,How many clients with EDUCATION level 2 have a PAY_3 of 0?,0.4216476246561033,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 13.55.""","""The result is 3.0.""","""The result is [DP]0.0263[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0002[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.019[/DP]."""
145,How many female clients have PAY_1 of 0 and defaulted?,0.5226303807974494,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.22[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0008[/DP].""","""The result is [DP]3.305[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0131[/DP]."""
146,What is the average BILL_AMT1 for male clients?,1.350541224549904,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
147,How many clients with EDUCATION level 2 have a PAY_3 of -1?,0.9189598761607718,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 1.0.""","""The result is 5.55.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0005[/DP].""","""The result is [DP]0.0156[/DP].""","""The result is [DP]414.6632[/DP].""","""The result is [DP]0.0017[/DP]."""
148,How many clients with EDUCATION level 3 have a PAY_3 of 2?,1.0368546195518356,"""The result is [DP]0[/DP].""","""The result is 0.87.""","""The result is 0.""","""The result is 0.24.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0003[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0005[/DP]."""
149,What is the maximum BILL_AMT1 among married clients?,0.18273699254356746,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
150,What is the average AGE of clients with LIMIT_BAL less than 50000?,0.25312319302722175,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
151,What is the default rate for clients with MARRIAGE status 3?,0.8617224173568258,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
152,How many clients have a PAY_4 value of -1?,0.1,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 10.9.""","""The result is 19.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.003[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0007[/DP]."""
153,How many clients with LIMIT_BAL greater than 50000 defaulted?,1.350541224549904,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
154,How many female clients have PAY_1 of 1 and defaulted?,0.1,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 1.57.""","""The result is 69.0.""","""The result is [DP]0.0975[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0002[/DP].""","""The result is [DP]82.5249[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0062[/DP]."""
155,What is the average BILL_AMT1 for male clients?,0.45188719028566016,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
156,What is the average AGE of clients with LIMIT_BAL less than 50000?,0.9181457884751146,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
157,How many clients have a PAY_6 value of 2?,0.45188719028566016,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 12.98.""","""The result is 0.""","""The result is [DP]7.9385[/DP].""","""The result is [DP]910.0596[/DP].""","""The result is [DP]0.0003[/DP].""","""The result is [DP]915.3605[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0001[/DP]."""
158,How many clients have a PAY_2 value of 0?,0.1,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 66.13.""","""The result is 0.""","""The result is [DP]0.4787[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.003[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0011[/DP]."""
159,How many female clients have PAY_1 of 2 and defaulted?,0.1,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 1.0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0021[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0002[/DP]."""
160,What is the average BILL_AMT1 for male clients?,1.1038400552956573,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
161,What is the average AGE of clients with LIMIT_BAL less than 80000?,0.18273699254356746,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
162,What is the total PAY_AMT3 for clients aged under 40?,0.918142078633442,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
163,How many clients with EDUCATION level 3 have a PAY_3 of -1?,0.25312319302722175,"""The result is [DP]0[/DP].""","""The result is 3.73.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]668.2995[/DP].""","""The result is [DP]0.0009[/DP].""","""The result is [DP]992.1314[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0011[/DP]."""
