query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
154,How many rows have tau4 less than 2.111?,0.9181457884751146,"""The result is [DP]1696[/DP].""","""The result is 1696.24.""","""The result is 1697.0.""","""The result is 1700.42.""","""The result is 1694.0.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]920.4585[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9991[/DP]."""
155,How many rows have tau1 equal to 6.588?,0.9189598761607718,"""0""","""0""","""0""","""0""","""0""","""0.6612""","""730.828""","""0.0003""","""0.0""","""0.0""","""0.0122"""
156,How many rows have p3 equal to -1.52?,0.45188719028566016,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 22.6.""","""The result is 0.""","""The result is [DP]0.0129[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0014[/DP].""","""The result is [DP]723.5307[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0[/DP]."""
157,How many rows have g1 greater than 0.056?,1.350541224549904,"""9937""","""9937""","""9937""","""9937""","""9937""","""998.488""","""0.0""","""999.9983""","""971.1447""","""0.0""","""1000.0"""
158,How many rows have p2 equal to -1.305?,0.45188719028566016,"""The result is [DP]0[/DP].""","""The result is 4.72.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]787.1073[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0112[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0291[/DP]."""
159,How many rows have p4 less than -1.814?,0.918142078633442,"""The result is [DP]1240[/DP].""","""The result is 1241.07.""","""The result is 1250.0.""","""The result is 1239.6.""","""The result is 1248.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9988[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9998[/DP]."""
160,How many rows have g3 less than 0.167?,0.9189598761607718,"""1232""","""1232""","""1232""","""1232""","""1232""","""999.8689""","""293.2867""","""999.9954""","""999.9997""","""nan""","""999.9999"""
161,What is the average value of stab?,0.4216476246561033,"""The result is [DP]0.02[/DP].""","""The result is 0.92.""","""The result is 0.02.""","""The result is 9.22.""","""The result is 17.02.""","""The result is [DP]362.056[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.1969[/DP].""","""The result is [DP]708.1748[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0695[/DP]."""
162,How many rows have tau4 equal to 5.819?,0.9181457884751146,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 1.16.""","""The result is 5.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0015[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0445[/DP]."""
163,How many rows have tau4 equal to 9.195?,1.350541224549904,"""0""","""0""","""0""","""0""","""0""","""816.829""","""nan""","""0.0026""","""56.683""","""0.0""","""0.002"""
164,How many rows have g4 greater than 0.864?,0.25312319302722175,"""The result is [DP]1432[/DP].""","""The result is 1422.05.""","""The result is 1432.0.""","""The result is 1405.15.""","""The result is 1459.0.""","""The result is [DP]999.7901[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9994[/DP]."""
165,How many rows have g3 less than 0.215?,0.25312319302722175,"""The result is [DP]1737[/DP].""","""The result is 1741.54.""","""The result is 1737.0.""","""The result is 1751.32.""","""The result is 1734.0.""","""The result is [DP]999.5329[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9939[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9938[/DP]."""
166,How many rows have g2 greater than 0.701?,0.23211822891717815,"""3147""","""3147""","""3147""","""3147""","""3147""","""1000.0""","""0.0""","""999.9997""","""1000.0""","""nan""","""999.9994"""
167,How many rows have p2 less than -0.506?,0.25312319302722175,"""9960""","""9960""","""9960""","""9960""","""9960""","""1000.0""","""648.0479""","""999.9972""","""999.9995""","""0.0""","""999.9913"""
168,How many rows have tau3 equal to 7.446?,1.0368546195518356,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 2.0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0022[/DP].""","""The result is [DP]977.0631[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0218[/DP]."""
169,How many rows have tau2 equal to 2.288?,0.918142078633442,"""The result is [DP]0[/DP].""","""The result is 0.68.""","""The result is 0.""","""The result is 2.11.""","""The result is 1.0.""","""The result is [DP]0.0003[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0006[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0248[/DP]."""
170,How many rows have p4 greater than -1.132?,1.350541224549904,"""The result is [DP]4213[/DP].""","""The result is 4213.49.""","""The result is 4205.0.""","""The result is 4214.38.""","""The result is 4218.0.""","""The result is [DP]910.6577[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9927[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9725[/DP]."""
171,How many rows have tau1 equal to 4.122?,0.5370197253372814,"""0""","""0""","""0""","""0""","""0""","""0.0006""","""704.919""","""0.0013""","""20.7447""","""984.9548""","""0.0003"""
172,How many rows have p4 less than -0.897?,1.1038400552956573,"""7353""","""7353""","""7353""","""7353""","""7353""","""999.9993""","""0.0""","""999.9998""","""999.8947""","""0.0""","""999.9986"""
173,How many rows have p4 equal to -0.58?,0.23211822891717815,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 7.72.""","""The result is 0.""","""The result is [DP]1.5556[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0254[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP]."""
174,How many rows have g2 equal to 0.193?,0.25312319302722175,"""The result is [DP]0[/DP].""","""The result is 3.32.""","""The result is 0.""","""The result is 0.24.""","""The result is 0.""","""The result is [DP]0.0036[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0002[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0053[/DP]."""
175,How many rows have g2 equal to 0.096?,0.7715746304029494,"""The result is [DP]0[/DP].""","""The result is 0.82.""","""The result is 0.""","""The result is 0.""","""The result is 6.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0005[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0001[/DP]."""
176,How many rows have g2 greater than 0.98?,0.7715746304029494,"""The result is [DP]210[/DP].""","""The result is 209.74.""","""The result is 208.0.""","""The result is 207.12.""","""The result is 210.0.""","""The result is [DP]985.6517[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]78.9925[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]867.6636[/DP].""","""The result is [DP]798.5613[/DP]."""
177,How many rows have p4 less than -1.311?,0.9145856197269706,"""The result is [DP]4594[/DP].""","""The result is 4594.34.""","""The result is 4594.0.""","""The result is 4598.83.""","""The result is 4592.0.""","""The result is [DP]999.9901[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9898[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9989[/DP]."""
178,How many rows have p4 greater than -1.825?,0.25312319302722175,"""8833""","""8833""","""8833""","""8833""","""8833""","""999.9967""","""845.9612""","""999.9982""","""1000.0""","""0.0""","""999.9999"""
179,How many rows have p1 greater than 3.148?,1.1038400552956573,"""The result is [DP]7792[/DP].""","""The result is 7791.62.""","""The result is 7791.0.""","""The result is 7795.32.""","""The result is 7788.0.""","""The result is [DP]998.615[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9952[/DP].""","""The result is [DP]8.3106[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9815[/DP]."""
180,How many rows have p1 greater than 3.213?,0.23211822891717815,"""The result is [DP]7521[/DP].""","""The result is 7504.64.""","""The result is 7518.0.""","""The result is 7501.37.""","""The result is 7546.0.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]661.2503[/DP].""","""The result is [DP]999.9945[/DP]."""
181,How many rows have g1 greater than 0.673?,0.4216476246561033,"""3442""","""3442""","""3442""","""3442""","""3442""","""1000.0""","""832.0164""","""999.9967""","""1000.0""","""0.0""","""999.9999"""
182,How many rows have tau2 greater than 3.462?,0.918142078633442,"""The result is [DP]6882[/DP].""","""The result is 6882.5.""","""The result is 6881.0.""","""The result is 6885.45.""","""The result is 6877.0.""","""The result is [DP]999.9951[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]995.6757[/DP].""","""The result is [DP]823.5644[/DP].""","""The result is [DP]999.9996[/DP]."""
183,How many rows have g3 equal to 0.363?,0.5226303807974494,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 8.19.""","""The result is 9.0.""","""The result is [DP]0.0006[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0021[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0005[/DP]."""
184,How many rows have tau4 less than 6.962?,0.918142078633442,"""The result is [DP]6802[/DP].""","""The result is 6804.23.""","""The result is 6802.0.""","""The result is 6808.5.""","""The result is 6803.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.998[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9905[/DP]."""
185,How many rows have p2 equal to -1.748?,1.1038400552956573,"""The result is [DP]0[/DP].""","""The result is 0.95.""","""The result is 0.""","""The result is 0.93.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]906.0936[/DP].""","""The result is [DP]0.0013[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0004[/DP]."""
186,How many rows have p3 less than -1.621?,1.350541224549904,"""The result is [DP]2526[/DP].""","""The result is 2526.33.""","""The result is 2529.0.""","""The result is 2528.78.""","""The result is 2531.0.""","""The result is [DP]997.5529[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]620.5362[/DP].""","""The result is [DP]999.9767[/DP]."""
187,How many rows have g1 equal to 0.931?,0.9181457884751146,"""The result is [DP]0[/DP].""","""The result is 0.18.""","""The result is 0.""","""The result is 0.84.""","""The result is 0.""","""The result is [DP]142.5064[/DP].""","""The result is [DP]644.0285[/DP].""","""The result is [DP]0.0001[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0278[/DP]."""
188,How many rows have g4 less than 0.742?,0.5226303807974494,"""The result is [DP]7284[/DP].""","""The result is 7289.44.""","""The result is 7284.0.""","""The result is 7292.04.""","""The result is 7274.0.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]926.54[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]986.3762[/DP].""","""The result is [DP]924.232[/DP].""","""The result is [DP]1000.0[/DP]."""
189,How many rows have tau4 equal to 8.127?,0.18273699254356746,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is 23.0.""","""The result is [DP]875.7602[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0373[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0019[/DP]."""
190,How many rows have p1 greater than 3.222?,0.918142078633442,"""The result is [DP]7477[/DP].""","""The result is 7477.17.""","""The result is 7477.0.""","""The result is 7475.31.""","""The result is 7476.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]991.6199[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
191,How many rows have p2 equal to -1.087?,0.918142078633442,"""The result is [DP]0[/DP].""","""The result is 1.0.""","""The result is 1.0.""","""The result is 0.""","""The result is 1.0.""","""The result is [DP]1.1352[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.001[/DP].""","""The result is [DP]784.4572[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0[/DP]."""
192,How many rows have g2 less than 0.753?,0.21977188989255456,"""The result is [DP]7400[/DP].""","""The result is 7399.47.""","""The result is 7400.0.""","""The result is 7402.44.""","""The result is 7410.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]40.4747[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9615[/DP]."""
193,How many rows have p4 greater than -1.446?,0.8993786248373329,"""The result is [DP]6306[/DP].""","""The result is 6307.18.""","""The result is 6308.0.""","""The result is 6310.62.""","""The result is 6306.0.""","""The result is [DP]999.995[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]997.8634[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
194,How many rows have p1 less than 3.253?,0.9181457884751146,"""The result is [DP]2647[/DP].""","""The result is 2650.77.""","""The result is 2650.0.""","""The result is 2643.0.""","""The result is 2648.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]999.9772[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP]."""
195,How many rows have p4 equal to -1.674?,0.23211822891717815,"""The result is [DP]0[/DP].""","""The result is 1.63.""","""The result is 0.""","""The result is 62.12.""","""The result is 0.""","""The result is [DP]1.8771[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0085[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]877.9926[/DP].""","""The result is [DP]0.0511[/DP]."""
196,How many rows have p4 less than -1.52?,1.350541224549904,"""The result is [DP]3200[/DP].""","""The result is 3199.88.""","""The result is 3198.0.""","""The result is 3202.4.""","""The result is 3198.0.""","""The result is [DP]999.9997[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9902[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]882.0059[/DP].""","""The result is [DP]999.9998[/DP]."""
197,How many rows have g3 less than 0.206?,1.1038400552956573,"""1642""","""1642""","""1642""","""1642""","""1642""","""1000.0""","""nan""","""999.9979""","""1000.0""","""760.2963""","""999.9999"""
198,How many rows have tau1 less than 2.17?,0.9189598761607718,"""1758""","""1758""","""1758""","""1758""","""1758""","""943.0394""","""0.0""","""999.9841""","""1000.0""","""0.0""","""999.999"""
199,How many rows have g1 greater than 0.997?,0.8993786248373329,"""31""","""31""","""31""","""31""","""31""","""270.7095""","""531.7809""","""19.1758""","""186.3267""","""nan""","""6.2661"""
200,How many rows have p4 greater than -1.398?,0.18273699254356746,"""The result is [DP]5987[/DP].""","""The result is 5995.1.""","""The result is 5987.0.""","""The result is 5984.68.""","""The result is 6011.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9995[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9944[/DP]."""
201,How many rows have g3 less than 0.605?,0.7715746304029494,"""The result is [DP]5842[/DP].""","""The result is 5841.63.""","""The result is 5842.0.""","""The result is 5851.24.""","""The result is 5841.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]999.9961[/DP].""","""The result is [DP]996.836[/DP].""","""The result is [DP]999.9998[/DP]."""
202,How many rows have tau3 less than 8.315?,1.0368546195518356,"""8226""","""8226""","""8226""","""8226""","""8226""","""56.3648""","""nan""","""999.9727""","""924.0423""","""885.0331""","""999.9983"""
203,How many rows have tau1 less than 6.198?,1.1038400552956573,"""5998""","""5998""","""5998""","""5998""","""5998""","""999.8464""","""0.0""","""999.9972""","""1000.0""","""904.8764""","""999.9975"""
204,How many rows have p1 greater than 4.91?,0.7715746304029494,"""627""","""627""","""627""","""627""","""627""","""999.9999""","""nan""","""86.1507""","""999.9999""","""nan""","""926.6568"""
205,How many rows have g3 greater than 0.766?,0.21977188989255456,"""The result is [DP]2463[/DP].""","""The result is 2456.14.""","""The result is 2463.0.""","""The result is 2472.88.""","""The result is 2483.0.""","""The result is [DP]999.9871[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]442.7851[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9995[/DP]."""
206,How many rows have tau3 greater than 4.591?,0.45188719028566016,"""The result is [DP]5694[/DP].""","""The result is 5693.92.""","""The result is 5694.0.""","""The result is 5691.96.""","""The result is 5679.0.""","""The result is [DP]999.9864[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]993.7075[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
207,How many rows have g2 less than 0.404?,0.5370197253372814,"""The result is [DP]3727[/DP].""","""The result is 3728.4.""","""The result is 3727.0.""","""The result is 3745.79.""","""The result is 3735.0.""","""The result is [DP]999.9996[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9985[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9996[/DP]."""
208,How many rows have tau4 greater than 7.07?,1.350541224549904,"""The result is [DP]3084[/DP].""","""The result is 3084.3.""","""The result is 3087.0.""","""The result is 3084.16.""","""The result is 3086.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]274.7702[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]683.8638[/DP].""","""The result is [DP]999.9772[/DP]."""
209,How many rows have p2 equal to -1.354?,0.9145856197269706,"""The result is [DP]0[/DP].""","""The result is 0.85.""","""The result is 1.0.""","""The result is 0.""","""The result is 1.0.""","""The result is [DP]0.5653[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0001[/DP].""","""The result is [DP]33.4191[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0018[/DP]."""
210,How many rows have g2 equal to 0.789?,0.9189598761607718,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 2.0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0019[/DP].""","""The result is [DP]0.004[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0[/DP]."""
211,How many rows have tau4 greater than 1.588?,0.23211822891717815,"""The result is [DP]8855[/DP].""","""The result is 8856.11.""","""The result is 8855.0.""","""The result is 8849.02.""","""The result is 8868.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9989[/DP].""","""The result is [DP]857.0938[/DP].""","""The result is [DP]936.7779[/DP].""","""The result is [DP]999.9944[/DP]."""
212,How many rows have tau4 less than 6.403?,0.7715746304029494,"""The result is [DP]6213[/DP].""","""The result is 6214.01.""","""The result is 6212.0.""","""The result is 6212.42.""","""The result is 6210.0.""","""The result is [DP]999.935[/DP].""","""The result is [DP]927.5997[/DP].""","""The result is [DP]999.9991[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9991[/DP]."""
213,How many rows have tau3 greater than 6.788?,1.1038400552956573,"""The result is [DP]3381[/DP].""","""The result is 3382.25.""","""The result is 3385.0.""","""The result is 3378.25.""","""The result is 3384.0.""","""The result is [DP]999.8099[/DP].""","""The result is [DP]327.1031[/DP].""","""The result is [DP]999.9982[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
214,How many rows have p4 less than -1.026?,1.350541224549904,"""The result is [DP]6494[/DP].""","""The result is 6493.95.""","""The result is 6498.0.""","""The result is 6493.74.""","""The result is 6499.0.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
215,How many rows have g4 equal to 0.569?,0.794007125837763,"""The result is [DP]0[/DP].""","""The result is 1.65.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0007[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0002[/DP]."""
216,How many rows have tau4 greater than 1.952?,0.9189598761607718,"""The result is [DP]8472[/DP].""","""The result is 8472.13.""","""The result is 8466.0.""","""The result is 8470.25.""","""The result is 8468.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9975[/DP]."""
217,How many rows have tau1 equal to 8.615?,1.0368546195518356,"""0""","""0""","""0""","""0""","""0""","""0.0""","""nan""","""0.0003""","""287.0169""","""nan""","""0.0126"""
218,How many rows have stabf equal to 'stable'?,0.1,"""The result is [DP]3620[/DP].""","""The result is 3605.4.""","""The result is 3621.0.""","""The result is 3635.38.""","""The result is 3665.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]959.0538[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]377.6566[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
219,How many rows have g2 greater than 0.732?,0.4216476246561033,"""The result is [DP]2821[/DP].""","""The result is 2822.75.""","""The result is 2821.0.""","""The result is 2819.63.""","""The result is 2820.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]9.1008[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9995[/DP]."""
220,How many rows have p4 equal to -1.757?,0.794007125837763,"""The result is [DP]0[/DP].""","""The result is 1.41.""","""The result is 0.""","""The result is 0.""","""The result is 1.0.""","""The result is [DP]6.8793[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0043[/DP].""","""The result is [DP]996.1204[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0009[/DP]."""
221,How many rows have p1 less than 2.032?,0.18273699254356746,"""The result is [DP]84[/DP].""","""The result is 71.53.""","""The result is 84.0.""","""The result is 79.94.""","""The result is 71.0.""","""The result is [DP]629.5332[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]591.779[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]33.2094[/DP]."""
222,How many rows have g2 less than 0.486?,0.45188719028566016,"""4590""","""4590""","""4590""","""4590""","""4590""","""999.8816""","""528.0201""","""1000.0""","""1000.0""","""0.0""","""999.9998"""
223,How many rows have p4 greater than -1.043?,0.9189598761607718,"""The result is [DP]3620[/DP].""","""The result is 3621.12.""","""The result is 3625.0.""","""The result is 3620.98.""","""The result is 3626.0.""","""The result is [DP]997.962[/DP].""","""The result is [DP]880.9939[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
224,How many rows have p3 greater than -0.51?,1.1038400552956573,"""The result is [DP]66[/DP].""","""The result is 67.23.""","""The result is 66.0.""","""The result is 68.9.""","""The result is 66.0.""","""The result is [DP]0.0858[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]263.941[/DP].""","""The result is [DP]49.9684[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1.6256[/DP]."""
225,How many rows have g2 greater than 0.649?,1.1038400552956573,"""The result is [DP]3695[/DP].""","""The result is 3695.4.""","""The result is 3697.0.""","""The result is 3691.14.""","""The result is 3703.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9984[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]822.9349[/DP].""","""The result is [DP]999.9946[/DP]."""
226,How many rows have p4 greater than -1.933?,0.8617224173568258,"""The result is [DP]9554[/DP].""","""The result is 9556.42.""","""The result is 9553.0.""","""The result is 9552.06.""","""The result is 9562.0.""","""The result is [DP]999.9656[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9991[/DP].""","""The result is [DP]999.9912[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9912[/DP]."""
227,How many rows have p2 equal to -1.18?,0.25312319302722175,"""The result is [DP]0[/DP].""","""The result is 12.94.""","""The result is 0.""","""The result is 15.98.""","""The result is 6.0.""","""The result is [DP]0.0003[/DP].""","""The result is [DP]486.7699[/DP].""","""The result is [DP]0.0001[/DP].""","""The result is [DP]2.2208[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP]."""
228,How many rows have p1 greater than 2.955?,0.21977188989255456,"""8476""","""8476""","""8476""","""8476""","""8476""","""1000.0""","""0.0""","""999.9994""","""1000.0""","""nan""","""999.9997"""
229,How many rows have tau1 equal to 2.502?,0.918142078633442,"""0""","""0""","""0""","""0""","""0""","""0.0""","""nan""","""0.0115""","""16.1293""","""nan""","""0.0008"""
230,How many rows have tau2 equal to 5.667?,0.9145856197269706,"""The result is [DP]0[/DP].""","""The result is 3.21.""","""The result is 0.""","""The result is 1.36.""","""The result is 9.0.""","""The result is [DP]0.0175[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0007[/DP].""","""The result is [DP]28.0067[/DP].""","""The result is [DP]826.252[/DP].""","""The result is [DP]0.0018[/DP]."""
231,How many rows have p2 equal to -1.478?,0.23211822891717815,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0099[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]214.1144[/DP].""","""The result is [DP]0.0048[/DP]."""
232,How many rows have g3 equal to 0.291?,0.8617224173568258,"""The result is [DP]0[/DP].""","""The result is 1.27.""","""The result is 0.""","""The result is 2.85.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0002[/DP].""","""The result is [DP]22.5782[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0001[/DP]."""
233,How many rows have g2 greater than 0.423?,0.18273699254356746,"""6073""","""6073""","""6073""","""6073""","""6073""","""999.931""","""663.7199""","""999.9998""","""1000.0""","""0.0""","""999.9999"""
